SRR8245064	SRR8245065	SRR8245066	SRR8245067	SRR8245068	SRR8245069	SRR8245070	SRR8245071	SRR8245072	SRR8245073	SRR8245074	SRR8245075	SRR8245076	SRR8245077
ENSMUSG00000032540.17	4.188230538531	3.40381117768833	4.65798862431194	4.97194407532503	4.74149451926386	4.78554049809332	6.22431934999775	5.31187465256	3.96369870593424	3.51237257395959	3.87554091073647	4.06549212510212	5.00007906509957	4.93223986327792
ENSMUSG00000093598.2	1.60275662905952	-0.316487217050485	0.731769401610757	2.46146153368119	2.1181326194583	1.32063254472402	3.41478697891346	1.70764123518884	1.59594930804292	0.241089088734054	0.970290272957005	2.37477119150372	3.13634589938644	2.53940394381549
ENSMUSG00000046603.17	3.99960669112406	0.34344525792742	4.0591459856756	3.35225929426251	3.60930483207296	3.84407311612479	4.3004745006814	4.66876765583495	3.3295041619803	3.81385142894034	1.63943906045121	-0.316487217050482	3.73969795405476	3.56389584439946
ENSMUSG00000047036.9	5.9650262585634	2.9615168727335	6.20365981828653	6.37739529481137	4.56104260955949	5.31403980737668	6.29397062522038	6.67650079730436	6.14425475030952	5.30184086884793	5.73384148389379	6.33097522715794	5.8642937420318	5.65075336571319
ENSMUSG00000097322.9	2.62412955845931	2.9615168727335	1.33246529097785	-0.316487217050482	-0.316487217050482	0.191524000331656	2.17030796855166	0.838604190669734	2.39034976141138	2.41936737033243	1.22936566072051	0.264865376083749	2.31852462731041	1.92952656495112
ENSMUSG00000063488.7	2.39819689817271	0.34344525792742	2.76693126763303	0.802372765930334	-0.316487217050482	1.32063254472402	2.29634072069875	0.373699355838402	3.3295041619803	3.69227088415555	2.71898246742572	3.0660107923386	3.00575873361068	3.08503974009264
ENSMUSG00000111163.2	0.321771587166091	0.34344525792742	1.33246529097785	2.46146153368119	-0.316487217050482	2.28403508411149	2.4122424610829	3.27361880744496	1.9118464569926	-0.316487217050482	-0.316487217050485	-0.316487217050482	0.243053719522106	0.185300461374878
ENSMUSG00000032551.8	4.03935603696243	4.79790075108009	4.79800152466471	4.07030992208981	4.95768674819907	4.57600172440438	4.69311949447048	5.100266989654	3.61736458499563	4.03001424029521	3.75716780043424	5.87247645636525	4.67433206929418	4.72919433456542
ENSMUSG00000036768.7	4.78730297382044	5.14034000690197	4.1315263851069	4.51823379776178	4.78328890738025	4.20384704140703	2.61937231556896	2.63741378964923	2.39034976141138	-0.316487217050482	2.33412966599016	1.26124641313288	1.435833600313	2.3632904446019
ENSMUSG00000110945.2	2.72507889868996	1.1377023712057	3.22951732947843	2.9745485459037	2.24319997579515	1.66705159065559	2.80046356340469	2.51841037172722	3.57320207522655	3.00025179279701	3.02249187848505	-0.316487217050482	3.13634589938644	3.39093199739502
ENSMUSG00000066233.7	3.52697299516242	1.64700294301944	3.35574826327433	3.53902004115595	2.97812428556367	2.92257002380465	2.96133784232742	1.70764123518884	3.27540437076784	3.69227088415555	2.21942032190213	1.48312109789731	3.41890549340704	3.92280254953084
ENSMUSG00000025787.7	2.13019151742954	2.44906592364177	2.08189521345563	2.88550264792543	1.4692303795462	4.06466863205863	2.71275746312316	2.94487665118709	3.09975148066957	2.07477212343524	2.44038636731649	-0.316487217050482	1.62567108483176	2.83786488800664
ENSMUSG00000025786.18	7.07048243828924	7.13474533729161	6.97751107463746	7.22826737568137	6.82326706126584	7.13738043466153	6.48476891791982	6.82806606672772	6.48541809841565	6.64479084073336	6.7281696999989	6.53693553428345	6.56070296943404	7.05975899178145
ENSMUSG00000025785.6	5.52149142093963	4.64515698488615	5.9167112965047	5.89753183153941	5.91091801289852	5.59262307129827	5.78248399550406	5.49637792258757	5.76688316811744	5.69903411172614	5.40689902201179	4.88240372165291	5.59580391018475	5.99097414283747
ENSMUSG00000058492.6	2.62412955845931	2.44906592364177	1.75530560590256	3.21280606342396	1.98118513009281	3.10413460477784	2.883141919418	3.11859121489174	3.16070983040233	3.3610056861616	2.21942032190213	2.25943352167671	2.52335194495776	2.83786488800664
ENSMUSG00000111371.2	2.72507889868996	2.17922568762569	2.2210901053041	2.46146153368119	2.46486369850243	2.38109759888775	2.96133784232742	1.47176777665825	2.89970839995844	3.13078591685384	3.02249187848505	1.67537775144369	2.78462543003709	2.3632904446019
ENSMUSG00000035202.9	7.62507571656031	9.48798806022927	8.05661746759452	8.12335609085912	8.47018054464883	7.62492027710615	7.98356672032099	8.20896236493312	8.17687842311923	8.09783387102396	8.30407060080756	8.69087704531998	8.37423072760926	8.2436551556821
ENSMUSG00000025239.4	7.12229928862988	6.95144448964879	7.38901866926542	7.25517516866827	7.44768301412986	6.98358910210818	6.61142779633482	7.18139019759234	6.96714591474069	7.37492430441937	7.38627251124023	6.7061620376818	7.62576156106061	6.96650606753751
ENSMUSG00000025240.11	6.20238266762131	5.84864203331198	5.67173649326548	6.68503574375001	6.07134044489576	6.54435334474725	6.34591063337432	6.02989307661728	6.1214352965314	6.4522390606872	6.04300099758249	6.41422468078605	6.05798600049146	5.89705833679111
ENSMUSG00000025243.18	5.24377871146114	5.12116109941934	4.94583412329069	5.80344049437555	5.3119482357046	5.69055732631472	5.20800706551208	4.75025146133747	5.34913235562197	5.57839177460423	4.67066353988525	5.68405205359803	5.11541035557066	5.26860376617643
ENSMUSG00000090608.2	4.188230538531	2.02266747163203	3.94327471792802	3.28421699506563	5.68702056002995	2.06780707461811	3.17331657348481	2.51841037172722	3.5276448969056	3.19187554744826	4.01962921996715	4.34550849542292	2.52335194495776	4.15693077834459
ENSMUSG00000029530.17	6.8701409023577	7.77945868986814	9.0286115114446	7.3032393246101	8.8687134876077	4.06466863205863	5.37444533759265	4.25027985440051	4.73887498167809	6.66647616394316	7.49506581583202	4.88240372165291	6.06620133023544	4.53500155799973
ENSMUSG00000025245.15	5.32643263108526	3.19954761059042	5.34638369357692	4.71196387470433	6.56027529593512	4.20384704140703	3.7148238586474	4.32310351811686	4.40273621435248	5.09351193782679	5.62538525327744	4.71738016917283	4.13288979721597	4.76508231966838
ENSMUSG00000091661.3	3.07027437307565	0.794555676980334	5.85391755598311	3.65131880345222	6.10469083503206	2.17996826667432	1.51478516609458	-0.316487217050482	2.4887282772825	3.73394660414397	3.58252453993514	-0.316487217050482	2.70268141086631	1.65133405092788
ENSMUSG00000025241.17	6.14887638104385	5.60810899703644	5.93704952748482	5.7539888516604	4.65408808673396	5.72794240149094	5.87629714288513	6.49140967010046	5.52171696927143	5.63448264806174	5.32604222400699	5.93018614027419	5.45274024969696	5.2933920909598
ENSMUSG00000048521.9	8.76975067038924	8.20764499316799	7.43622048480923	8.39338897775158	7.61614790924658	7.66883618812474	6.605352111915	8.23278429894831	6.40581628213289	5.39571253470376	5.64773858163671	6.37320035027987	5.67314284028138	5.39995261411916
ENSMUSG00000060509.6	2.13019151742954	1.1377023712057	1.06315810438485	2.46146153368119	1.82986134332836	5.19894069336931	0.700296547126619	1.47176777665825	1.59594930804292	-0.316487217050482	3.83715234065674	1.84500057270531	0.959354530749488	1.92952656495112
ENSMUSG00000025804.6	-0.316487217050482	5.38508299123025	1.75530560590256	0.348793176123042	-0.316487217050482	4.06466863205863	2.29634072069875	2.38870101958143	-0.316487217050482	6.50133184430633	3.67248720509332	-0.316487217050482	6.24328961624166	4.94793786009639
ENSMUSG00000035448.10	-0.316487217050482	-0.316487217050485	2.67304972693351	2.33264262813966	0.258418235177812	3.58355062379949	4.27007157571433	-0.316487217050482	0.230212737105565	-0.316487217050482	-0.316487217050485	-0.316487217050482	-0.316487217050482	2.26645515934557
ENSMUSG00000049103.15	8.39969073975001	7.91926133698736	7.1830632083098	7.27283887039331	7.49561297148883	8.01158244562387	7.18022473948528	7.77184276940799	6.02636714676107	5.56690707760691	5.99149632810703	5.99472016061808	6.3208685381489	5.19157604795917
ENSMUSG00000079227.11	8.06616630765884	8.19623525307146	7.7293773729117	8.22666664626587	8.35017035347075	8.21617030514742	7.98122260566891	8.54397928141517	6.15178172458965	5.95834690664394	5.74425181697998	6.22736063055859	7.07391963680639	6.72367808375354
ENSMUSG00000074829.11	4.76376634896082	4.34801633867782	4.16639886137316	3.80490464503679	3.97659142462366	3.87772808103521	4.38801827815823	4.32310351811686	4.56937575413256	4.55671932684619	4.35463740261537	0.264865376083749	3.56519749292152	3.82418359199827
ENSMUSG00000093803.6	3.78255853439711	4.69788897441622	4.1315263851069	1.85832145907091	4.40915315750645	4.20384704140703	3.80240816045322	3.03434697117951	4.29809118578378	4.62476266040336	4.98346531908918	3.95861682528616	4.49120826208526	4.71090991702438
ENSMUSG00000040675.18	6.39852840797554	5.36891348157555	5.39129723045738	6.16680209982703	5.81342956796923	5.78226402981191	6.44449647964418	5.44835302328489	6.28095507464849	6.89031332119178	5.98273057262914	3.42835037597191	6.15361087713088	6.23442343034161
ENSMUSG00000038587.11	5.08190645330919	4.01552505613929	4.02154685493847	3.943701854246	4.56104260955949	4.1219610031875	3.52188376249068	4.97026511258407	4.21430433714822	3.69227088415555	4.01962921996715	4.37351465538403	3.8953509960235	4.31054295234918
ENSMUSG00000075327.11	4.73983936217853	3.69072850895169	4.68228819949543	4.60446454195396	4.72013433941096	5.14468192389952	4.92544872806096	5.49637792258757	4.89053736551019	5.64544379933908	5.55616889331552	6.1805702408	5.50202136995483	5.41132106656699
ENSMUSG00000095123.2	1.80077469674128	0.34344525792742	0.731769401610757	2.57971508368769	-0.316487217050482	3.10413460477784	2.17030796855166	2.38870101958143	0.935820432153482	3.25048313636693	3.62820698830555	-0.316487217050482	0.243053719522106	1.65133405092788
ENSMUSG00000019763.12	3.95873106064123	3.52550596374166	3.86051115249425	3.70435168989118	3.60930483207296	4.09359919859329	4.23901413067052	3.47879509585192	4.85409012192233	4.38423610696286	4.01962921996715	2.58099876474278	5.05063972446603	3.98499189918029
ENSMUSG00000085687.2	3.21614658094206	2.56715224280851	2.9381422452969	1.65781532906566	2.65696201083034	1.50421492490847	3.03551247142193	1.91031506071868	3.27540437076784	3.69227088415555	3.38379036640424	0.264865376083749	3.07252934291175	2.96673936608101
ENSMUSG00000061759.16	4.22316677513649	3.19954761059042	4.50291257574781	4.51823379776178	3.60930483207296	4.33077217768046	4.49704682433216	5.29386999091665	4.71874508054608	5.4960100671837	2.63196073708323	3.9211568211	4.1941461577931	4.83428624418726
ENSMUSG00000019768.17	3.41054991257269	0.794555676980334	2.67304972693351	4.39460499838655	2.65696201083034	2.7874455018433	3.17331657348481	1.47176777665825	4.32497260034056	2.19900967342787	3.15323896596239	0.264865376083749	3.07252934291175	4.23578039855699
ENSMUSG00000096054.4	5.94423735274735	6.30470688230124	5.33109632817049	4.73763215606252	5.74104317008271	5.46558904588391	6.31645998280819	5.34722359272952	5.62266910042566	6.2940635085564	5.71279271118411	6.43430751887149	6.18412738704432	5.89705833679111
ENSMUSG00000019773.8	4.188230538531	5.17794948070393	3.98294154449461	3.75550403265294	3.56206505997529	3.58355062379949	3.75928054987209	2.84948872223081	2.58082440678427	2.61048451949342	2.44038636731649	3.25852622095216	1.79340861879278	3.19437040321103
ENSMUSG00000019774.9	3.34861447402541	3.52550596374166	3.22951732947843	4.45774325771	1.66078502568342	4.1219610031875	2.29634072069875	4.17358390370244	3.3295041619803	2.19900967342787	3.83715234065674	4.55566827058238	2.78462543003709	3.3442448620396
ENSMUSG00000019775.18	1.80077469674128	-0.316487217050485	3.52652842242213	3.1376754987028	-0.316487217050482	3.15991044311058	3.23757757759708	2.24616730438506	1.19090769612862	1.21317295499501	1.44892354560341	-0.316487217050482	-0.316487217050482	1.79712537068889
ENSMUSG00000000766.19	3.78255853439711	3.12448456093855	3.47181756693661	3.41723650925813	3.35592863691	2.7874455018433	2.29634072069875	3.03434697117951	3.21919658037936	3.41324592195862	3.32951382345225	2.58099876474278	3.41890549340704	3.14074048925396
ENSMUSG00000064065.16	6.78501723098976	7.32276640376639	7.05399541344792	7.2684431785261	6.95253180332368	6.24241637555052	6.36761067944831	6.70403003890376	7.90799270898644	8.0470738042128	7.32863617757485	7.20798997270339	7.64234093256337	7.5662864923881
ENSMUSG00000015202.14	1.10000051615724	3.46594134635167	1.06315810438485	-0.316487217050482	0.258418235177812	1.110235837015	1.29081052435725	0.838604190669734	2.17084618019163	2.69731774295418	-0.316487217050485	2.99567332091662	2.07972753262825	3.24607795694631
ENSMUSG00000079685.11	4.35502014876432	6.70967027307649	4.60812604837739	4.42651949917523	3.94010487307694	3.91061581208566	3.41478697891346	4.25027985440051	2.89970839995844	3.6493553570571	4.29923137395784	4.71738016917283	4.00197477346468	4.31054295234918
ENSMUSG00000019795.18	6.42127270927488	6.90734286302651	6.58499820097453	6.68503574375001	6.61337738516368	6.74002792897852	6.81993514937379	6.81550059983361	6.35455388863594	6.2940635085564	7.1126193486831	6.12399150230885	6.66174557747285	6.74180240190434
ENSMUSG00000040034.16	4.32316924926891	3.46594134635167	4.52994399329139	4.60446454195396	3.74239679423121	4.8547733748787	5.14238460646253	2.0879922855771	3.9975104451384	2.77922001211901	3.08934606725267	4.28781043589489	4.63068384317952	4.57598761903956
ENSMUSG00000040021.14	3.87333225861473	4.84542142867742	3.72671944271941	4.18669797661002	4.20902374356517	3.94277051233023	4.59841156039668	4.13365070012706	4.03054786777071	5.44673272296726	3.08934606725267	3.76075959970015	3.51806272152802	3.43615552782088
ENSMUSG00000019794.14	6.71310638099012	6.79080358587538	7.04933211663192	7.03995293048289	7.26799533806127	6.90007400021591	6.53677427188248	6.83430799643113	7.12461197900725	6.92221051811623	6.50147345372143	7.48005942107868	6.78134110643169	6.92744901860828
ENSMUSG00000092190.2	4.66558112243117	4.05648540579275	4.7755894443765	4.71196387470433	5.42187646885738	4.95276567020638	4.44356225570729	4.75025146133747	4.99466005025119	4.83086030190916	4.81591898621633	5.31672997963941	4.39012122160268	5.02396354544451
ENSMUSG00000040006.14	5.80127624506502	5.60810899703644	6.11717905710314	5.96428015410225	6.24590403906896	5.75535887129268	5.79321405081619	6.23252447561484	6.41835224678941	6.70365840529474	6.10085419405389	6.42095007028946	6.06620133023544	6.4203290530195
ENSMUSG00000085211.3	2.62412955845931	1.84702826722038	2.9381422452969	2.33264262813966	2.24319997579515	2.06780707461811	2.17030796855166	2.94487665118709	3.38164837051648	3.69227088415555	2.71898246742572	1.99676187642639	3.19745875155293	3.24607795694631
ENSMUSG00000015757.11	7.17678184212175	7.21382351001796	7.03052671750164	7.01393022965512	7.04562902432847	6.95628440219863	7.20855709757249	7.42831483157637	7.46692033091595	7.31096153223885	7.75394178828813	7.02586932626453	7.51308640111537	7.55351702743539
ENSMUSG00000039981.7	5.54929064781323	4.97925682420913	4.72969293190542	5.41532069467788	5.92964939771613	3.84407311612479	4.49704682433216	4.42587859634037	6.32822305265652	6.72964241747193	6.47045770955282	6.07366424816786	6.09057030463781	6.06482164648496
ENSMUSG00000015755.17	6.70694882641177	6.45779410310601	6.28524845683207	6.31055587848191	6.36078177935514	6.02686390664093	6.48476891791982	6.67650079730436	6.2602134683615	6.55463516704269	6.43876049680557	6.59755804392757	6.38137887231422	6.13507246142071
ENSMUSG00000047712.9	4.188230538531	4.09631486156072	4.23371255341385	3.943701854246	3.82475872951075	4.0351460242731	3.35810175595363	5.32965738498365	4.83551529008293	4.86876850633343	4.98346531908918	6.31662101309866	4.13288979721597	5.17832855757952
ENSMUSG00000019790.18	4.29059926050147	4.24547049529128	4.3291371529661	4.60446454195396	4.58487258399329	4.71281702187042	3.96307737468116	4.17358390370244	4.73887498167809	4.77206228946878	4.81591898621633	3.88269816901692	3.7802137017715	4.76508231966838
ENSMUSG00000019832.6	3.52697299516242	4.31463776077509	3.47181756693661	2.88550264792543	2.97812428556367	4.90460135501079	4.73823963312287	3.41359221387509	3.3295041619803	3.81385142894034	5.13356264989027	5.44104012073432	5.03398228112989	5.46685718490048
ENSMUSG00000090112.9	4.96293090989551	5.21460337503339	5.2358055994861	5.13534970378607	3.97659142462366	5.38596821831644	5.12550175668079	4.90058982764178	4.79763239654184	5.077413779084	5.03525239842571	5.62702792063146	5.74654593693487	5.38849386614301
ENSMUSG00000047648.14	4.87778782373194	4.91389051927783	4.3291371529661	4.85953979901917	4.88276612738059	4.71281702187042	4.41605755686868	4.90058982764178	4.52369565276357	3.00025179279701	4.87395680631489	5.56765675802885	5.34882081453551	4.78269699437815
ENSMUSG00000111995.2	1.97486489953984	3.19954761059042	2.46469644378979	2.33264262813966	-0.316487217050482	2.55758714167631	1.025558090704	2.38870101958143	-0.316487217050482	-0.316487217050482	-0.316487217050485	-0.316487217050482	-0.316487217050482	0.185300461374878
ENSMUSG00000019820.12	8.13199012460155	8.1449318774349	8.18970507783246	8.39943205243641	8.63475686314823	7.85142296481066	8.30176388162315	8.40830836053959	8.9772307503845	8.88181204016403	8.83521655152842	8.64565732179641	8.75193640298201	8.4214369223299
ENSMUSG00000112816.2	1.60275662905952	2.87256580843227	0.3008250387887	1.85832145907091	1.4692303795462	0.191524000331656	1.025558090704	3.03434697117951	2.66739259056455	2.51808834991375	2.5393510953966	2.67401744191765	2.52335194495776	2.69633879326936
ENSMUSG00000039232.13	5.86902238522039	6.63726502453056	5.9167112965047	5.88610057680038	5.64229700562876	6.29940496942129	6.27878056486285	6.63419619897494	5.4005843504031	1.93881906929674	5.0521097364486	4.42794691977382	4.83680794938751	4.78269699437815
ENSMUSG00000078348.5	6.27909581822478	5.58029020520587	6.14367191171787	6.33598492153374	5.99335787980783	5.76438312362765	5.90625984919637	6.39335722800175	6.00989506520296	5.9930872995431	5.97391123103012	6.0037080978156	5.36222753746465	6.2598008556784
ENSMUSG00000019814.6	6.10272011773706	4.61805014505862	5.89608224490602	5.92012614955954	6.38812675051383	5.13079227634944	5.37444533759265	5.61713811079683	6.30140270071158	5.94952950441349	6.00886965802487	6.2501987860935	6.43945308228212	6.2534982261728
ENSMUSG00000062866.17	3.52697299516242	2.17922568762569	2.9381422452969	2.03433113538983	2.65696201083034	1.66705159065559	3.57259122592151	0.838604190669734	-0.316487217050482	0.642236042201463	2.71898246742572	-0.316487217050482	0.243053719522106	1.79712537068889
ENSMUSG00000019810.16	6.32806155799296	6.15244319734294	6.8166840008054	6.24941811744831	6.2233076332018	5.90974156788228	5.53648222356918	5.43198277123726	6.16671887632134	6.01014874173835	6.44515589738707	5.27279337197993	5.92878840237082	6.09333376554583
ENSMUSG00000019809.17	5.82421358364088	3.12448456093855	5.2358055994861	5.33351969955543	5.35415893868479	5.18556610865442	5.79321405081619	5.25717222676554	5.84324900159559	5.74051769241513	4.81591898621633	5.96741541737314	4.69567075675131	5.36529966515174
ENSMUSG00000019808.9	3.2839003897368	2.9615168727335	3.29401295365062	2.57971508368769	3.41028907936222	3.77431217675049	3.84428385756758	2.84948872223081	3.5276448969056	3.25048313636693	3.08934606725267	4.06549212510212	2.07972753262825	3.60408041550913
ENSMUSG00000019806.14	4.47582560988699	5.860255743458	4.8632215354651	4.60446454195396	5.14566413238541	5.01458118076485	6.41700975653323	4.55242863615799	4.12534976605145	5.02801262152172	4.87395680631489	5.14863415511186	4.9116624459073	5.26860376617643
ENSMUSG00000015501.11	6.39086658859913	5.53752962301861	5.77702743550166	6.31908212483198	6.55425257876401	7.0404149757347	6.84593464321586	7.18627853954083	6.71106601138126	6.99257418599552	6.71764224406219	6.90634793471578	7.01572357589756	6.12129330003536
ENSMUSG00000101014.2	2.27040860513172	1.41471109459198	1.75530560590256	2.33264262813966	2.65696201083034	2.7874455018433	3.03551247142193	3.3453024107465	2.89970839995844	2.19900967342787	2.71898246742572	3.1330778443347	2.42457029426579	1.65133405092788
ENSMUSG00000039116.8	1.10000051615724	2.02266747163203	1.33246529097785	0.348793176123042	0.258418235177812	3.87772808103521	5.14238460646253	0.838604190669734	0.230212737105565	-0.316487217050482	1.22936566072051	-0.316487217050482	0.645210457762845	2.90374067706868
ENSMUSG00000019868.17	6.69455430891946	5.96077496897292	6.4986918869214	6.53940019025857	6.68678621902003	6.8959739081122	6.97876720007392	6.67650079730436	6.96714591474069	6.68784035348585	6.7281696999989	5.6035718289683	6.86847791123302	6.73276870421016
ENSMUSG00000085572.2	4.73983936217853	4.44375449937958	4.63327274506498	4.85953979901917	4.58487258399329	4.9684696246572	5.27077403396491	5.21951656435012	5.04403254760513	4.62476266040336	4.73471453519663	3.62755507726776	4.9653599133774	4.94793786009639
ENSMUSG00000093798.3	3.14505335114278	2.17922568762569	2.9381422452969	3.28421699506563	3.46267539163485	2.63834475982639	1.87946217703189	2.38870101958143	2.28476858714977	2.93027079186167	2.44038636731649	3.25852622095216	2.20406120773678	2.3632904446019
ENSMUSG00000039910.11	4.07803950459714	4.82185674043689	4.16639886137316	4.45774325771	4.60831532999891	4.00500663678704	4.67001897628679	4.85219707221751	4.92608647455482	4.53330587582006	4.73471453519663	3.88269816901692	5.61832701766087	4.8000991932522
ENSMUSG00000039879.10	4.920987383573	5.73968398569978	5.37648086933289	5.38315470304611	5.19294784582226	5.6424210463758	6.18412001593491	6.16479350770393	6.25323279902716	6.11638561057879	5.73384148389379	5.28758808141899	5.73628567789777	5.31776168823289
ENSMUSG00000078453.4	6.41373104625562	6.22610172511467	6.49183406559011	6.71118327054445	6.36078177935514	7.0441249531291	6.2863955868678	6.63419619897494	5.66536484250595	5.84880539086231	5.73384148389379	5.27279337197993	5.92878840237082	6.16224214619641
ENSMUSG00000091367.2	5.19181348541925	5.04178940966289	5.2192934359395	5.07622011007772	4.35474907932833	5.54104456086648	4.5230634735491	5.12083905903705	4.24277739697778	4.5797588619291	4.55715632560794	3.95861682528616	4.22382581797257	4.61584138552693
ENSMUSG00000019854.18	4.38618302680433	3.88516703781793	3.77270915506218	4.42651949917523	3.74239679423121	4.69404856946878	4.14161675108697	4.90058982764178	4.9435378513753	4.95939757583432	5.31211428148327	4.45441179452331	4.69567075675131	4.72919433456542
ENSMUSG00000059554.13	4.38618302680433	4.1728194111395	3.98294154449461	3.59626180749179	2.97812428556367	3.3153607672153	3.03551247142193	4.0925806189994	4.32497260034056	4.73148864152489	4.58058345632401	4.78149615158735	4.16384306872024	4.15693077834459
ENSMUSG00000039835.17	1.97486489953984	3.04530061028969	1.92782219587172	-0.316487217050482	0.668400797003258	2.7874455018433	3.46932891820531	0.373699355838402	2.39034976141138	2.07477212343524	1.44892354560341	1.67537775144369	2.61580125591645	3.39093199739502
ENSMUSG00000019852.8	2.51558147753746	0.794555676980334	1.33246529097785	1.42487442758457	0.668400797003258	2.38109759888775	2.80046356340469	0.373699355838402	1.9118464569926	-0.316487217050482	0.970290272957005	1.99676187642639	-0.316487217050482	-0.316487217050482
ENSMUSG00000019851.9	2.72507889868996	4.24547049529128	3.22951732947843	2.79059701013337	2.74419965305486	3.15991044311058	2.4122424610829	3.76679392728701	4.09443617507556	-0.316487217050482	2.87870391098638	-0.316487217050482	4.10125782977674	3.0271017860056
ENSMUSG00000019850.12	11.7328043026478	11.7049585474073	11.5395731695365	11.8456333692382	11.5190636100992	11.751072668562	11.8474505038674	12.4322384973715	11.6363596423776	11.5090964826862	11.5831925418889	11.7559714685245	11.6928472801294	11.4378885262433
ENSMUSG00000111052.2	2.27040860513172	4.01552505613929	3.86051115249425	1.85832145907091	0.668400797003258	1.94618533031902	3.17331657348481	1.70764123518884	-0.316487217050482	-0.316487217050482	1.22936566072051	-0.316487217050482	-0.316487217050482	-0.316487217050482
ENSMUSG00000110902.2	5.94423735274735	3.88516703781793	4.96576870956965	5.66314730526725	5.36795911666211	5.30169520166261	5.49764704307022	6.18447184479581	5.43800383759677	5.42144815501236	5.03525239842571	5.97657453809347	5.58440910907905	5.62168611119295
ENSMUSG00000020009.14	11.0578501689843	11.0662448182347	10.8784273534036	11.1680084583695	11.0489421056099	11.073571168102	11.1267964151224	11.6192428583055	11.4092975099073	11.1068244028225	11.1423794009794	11.4371159446462	11.1861480608524	10.997936428906
ENSMUSG00000020003.17	4.78730297382044	4.84542142867742	5.63485973937618	5.03540959863546	3.78416542655478	5.10260525654689	4.359423226863	4.55242863615799	4.67762254653493	4.88735550776974	3.83715234065674	3.31738360610568	5.40171601352677	5.20470299978158
ENSMUSG00000071369.12	5.02364478710133	5.64885655189864	4.98543159761808	4.02932948015362	5.08010751303169	3.54217327331305	2.61937231556896	4.39242718775154	4.69833032800742	5.10943244743818	4.7960423457614	5.50573704108014	4.6526730201391	4.74724991638491
ENSMUSG00000019996.18	3.99960669112406	2.17922568762569	3.22951732947843	4.65921523711649	4.40915315750645	2.63834475982639	1.51478516609458	1.47176777665825	3.78162230034657	3.3610056861616	4.71367858965193	3.25852622095216	3.73969795405476	4.07352126116373
ENSMUSG00000111447.2	2.62412955845931	2.32044546190776	1.92782219587172	2.79059701013337	1.98118513009281	-0.316487217050482	0.700296547126619	0.838604190669734	1.9118464569926	1.43153289272675	2.80105241577518	1.48312109789731	0.243053719522106	2.3632904446019
ENSMUSG00000037608.17	7.63483914962044	8.26337817854278	8.148873749366	7.68270251580937	7.70309325547773	7.69503009622034	7.76933108257508	7.90827272245102	8.36994526684427	7.99446245125189	8.16376433322574	8.24064064012139	8.45622313152862	8.26574399641964
ENSMUSG00000019990.16	1.97486489953984	2.17922568762569	2.57263110556985	0.802372765930334	0.98728740596209	1.66705159065559	2.03220197018218	3.54117810639016	0.935820432153482	2.41936737033243	1.63943906045121	-0.316487217050482	1.62567108483176	2.16264952027416
ENSMUSG00000019986.18	4.71550884624716	4.5622589571466	4.41863973261328	4.65921523711649	3.35592863691	4.37857230410437	4.88589557999439	4.21244147880596	4.77831127011986	2.31339162660281	3.75716780043424	3.67333680586635	3.93177487947842	3.71832541402523
ENSMUSG00000019982.16	5.46423246019654	4.24547049529128	5.40596297427136	5.15453301492721	5.32615613622093	2.85658917521274	1.51478516609458	2.84948872223081	6.82373034919655	5.97582167004169	6.38655028937876	7.60639107495816	6.45204703679853	6.30925454383455
ENSMUSG00000097923.2	2.72507889868996	-0.316487217050485	2.46469644378979	2.9745485459037	2.24319997579515	1.66705159065559	-0.316487217050482	-0.316487217050482	3.09975148066957	2.07477212343524	3.83715234065674	4.50592819411259	3.41890549340704	3.08503974009264
ENSMUSG00000019977.17	6.32001514388404	6.19891857358717	5.8645748198461	5.99653085916437	6.41496304911746	6.24886075299473	6.43081857791383	5.8320017078383	6.14425475030952	6.20054520126279	5.73384148389379	5.98567587768619	5.97315232373295	6.44819149774996
ENSMUSG00000112654.2	3.07027437307565	3.27089754548505	3.35574826327433	3.1376754987028	3.41028907936222	2.71482044630137	3.6689535572912	3.54117810639016	3.43197345756152	3.25048313636693	3.38379036640424	1.48312109789731	3.41890549340704	4.01510934929665
ENSMUSG00000019970.16	7.63483914962044	8.04161400631541	7.69694745463554	7.77855399851783	7.59869723797723	8.79378630218784	8.78022071239728	8.71440563793845	8.73191630420878	8.33972581503015	8.07994243863718	8.9206012860437	8.40855846561568	8.33900816802491
ENSMUSG00000097327.8	1.80077469674128	1.41471109459198	2.8550750626111	0.348793176123042	1.82986134332836	1.94618533031902	3.35810175595363	1.47176777665825	2.4887282772825	3.41324592195862	2.33412966599016	3.48078898130764	3.51806272152802	2.45403285584175
ENSMUSG00000053219.16	0.321771587166091	3.52550596374166	0.731769401610757	-0.316487217050482	-0.316487217050482	1.50421492490847	3.03551247142193	-0.316487217050482	-0.316487217050482	0.241089088734054	0.654280408909211	-0.316487217050482	0.645210457762845	2.3632904446019
ENSMUSG00000075297.11	4.25727696162675	4.61805014505862	4.3291371529661	4.8120056020078	3.46267539163485	4.74963694275813	4.80337947694488	5.36457848529054	5.38789235578045	5.23084144167365	5.31211428148327	3.53138822651278	5.56134590212466	4.93223986327792
ENSMUSG00000097705.2	5.52149142093963	5.28523042107032	4.92562022489709	5.36679871046881	5.65360854229344	5.18556610865442	5.62322793211221	6.20388537756353	6.68016874132034	6.87176463356263	6.19493360297676	6.58563562085846	6.1689498178866	5.88894891518046
